Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
26.0,4.3,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,4.54
32.0,4.7,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,28,20.18
38.0,4.3,Fog,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,39,4.54
33.0,4.6,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,30,9.22
28.0,4.9,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,19,3.04
20.0,5.0,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,16,7.76
21.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,24,13.97
35.0,4.8,Cloudy,Medium,1,Buffet,scooter,0.0,No,Urban,35,16.61
30.0,5.0,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,27,12.11
33.0,4.9,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,26,3.04
38.0,5.0,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,8.94
37.0,4.2,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,44,17.14
39.0,4.8,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,6.12
34.0,4.9,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,37,10.87
30.0,4.7,Sandstorms,High,1,Buffet,scooter,1.0,No,Metropolitian,25,6.21
27.0,4.2,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,16.72
39.0,4.9,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,30,7.68
30.0,4.5,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,3.11
34.0,4.8,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,20,12.07
31.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,2.98
27.0,4.7,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,6.13
38.0,4.6,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,3.11
23.0,4.9,Windy,High,1,Snack,motorcycle,1.0,No,Urban,19,3.03
32.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,51,16.6
33.0,4.6,Stormy,Low,2,Snack,scooter,0.0,No,Urban,17,16.79
23.0,4.8,Windy,Low,2,Meal,electric_scooter,0.0,No,Urban,12,3.04
30.0,4.9,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,21,10.76
26.0,4.7,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28,10.43
38.0,4.9,Stormy,Low,2,Snack,scooter,0.0,No,Urban,15,20.44
36.0,4.8,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20.18
20.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,9.22
23.0,4.4,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,38,7.68
29.0,4.6,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,24,13.79
34.0,4.7,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,30,6.22
23.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,30,13.41
30.0,5.0,Cloudy,Medium,0,Snack,motorcycle,2.0,Yes,Metropolitian,41,13.58
36.0,4.0,Stormy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,33,7.68
23.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,21,20.18
22.0,4.1,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,31,16.85
31.0,4.9,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36,6.22
22.0,4.9,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,28,16.39
35.0,4.2,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,33,13.41
29.0,5.0,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,28,10.76
24.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,16.9
21.0,4.3,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,39,10.87
24.0,4.8,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,27,19.69
25.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,1.51
34.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,26,3.09
38.0,4.8,Sunny,High,2,Drinks,scooter,0.0,No,Metropolitian,19,5.87
20.0,4.7,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21,1.55
34.0,4.9,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,15,5.97
22.0,4.5,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26,9.36
39.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,4.54
35.0,4.7,Fog,Low,2,Snack,scooter,1.0,No,Urban,18,4.67
26.0,4.7,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,19,1.55
29.0,4.6,Sunny,Medium,2,Snack,scooter,1.0,No,Urban,17,12.1
32.0,5.0,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,25,7.66
27.0,4.6,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Urban,21,7.6
29.57,4.63,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,32,13.68
35.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,29,3.12
36.0,4.8,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,16,4.54
34.0,4.6,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,10.91
25.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17,10.71
37.0,4.7,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,25,9.05
27.0,4.5,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,16.9
20.0,4.7,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,14,7.6
29.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,10.88
24.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,25,7.45
26.0,4.8,Windy,Jam,2,Meal,scooter,0.0,No,Urban,29,10.91
24.0,4.9,Stormy,Medium,2,Meal,scooter,0.0,No,Metropolitian,24,16.64
27.0,4.5,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,19,20.18
30.0,4.5,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,20,5173.36
31.0,4.8,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,28,3.09
35.0,4.9,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,25,3.1
30.0,5.0,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,9.33
35.0,4.7,Sunny,High,2,Meal,scooter,1.0,No,Metropolitian,23,6.23
25.0,4.3,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,32,11.92
32.0,4.1,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,31,7.57
25.0,4.7,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Urban,26,13.18
28.0,4.2,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,41,1.55
33.0,4.5,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,18,11.92
34.0,4.3,Sunny,Jam,0,Snack,motorcycle,2.0,Yes,Urban,40,12.35
38.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,5.95
21.0,5.0,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,24,2.98
28.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Urban,29,10.91
24.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,7.66
30.0,5.0,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,21,3.12
37.0,4.1,Stormy,High,0,Drinks,motorcycle,2.0,No,Metropolitian,43,6.21
36.0,4.4,Stormy,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,51,13.58
32.0,3.7,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,35,12.12
34.0,5.0,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,11.01
25.0,4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,23,3.07
27.0,4.6,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,17,17.1
21.0,4.9,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,1.51
21.0,4.7,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,18,1.52
28.0,4.8,Sandstorms,High,1,Buffet,scooter,0.0,No,Metropolitian,22,1.51
34.0,4.6,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,5.95
35.0,4.8,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,44,20.44
27.0,4.7,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,31,10.88
33.0,5.0,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,27,13.79
37.0,4.6,Fog,Medium,2,Snack,electric_scooter,3.0,No,Metropolitian,42,19.36
29.0,4.6,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,20,12.12
31.0,4.6,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,25,7.45
31.0,4.6,Windy,High,2,Snack,motorcycle,1.0,No,Metropolitian,29,6.04
24.0,4.5,Stormy,High,2,Meal,electric_scooter,0.0,No,Urban,28,6.23
24.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,10.91
27.0,4.7,Cloudy,Medium,2,Meal,scooter,1.0,No,Urban,27,10.56
38.0,4.3,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,16.72
22.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,9.36
26.0,4.2,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Urban,38,10.87
24.0,4.9,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,16,9.22
20.0,4.6,Windy,High,0,Snack,motorcycle,1.0,No,Urban,26,3.04
31.0,4.2,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,37,7.66
21.0,5.0,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,14,20.89
33.0,5.0,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,28,7.55
23.0,4.6,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,24,12.58
20.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,4.72
25.0,4.6,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,14,4.47
27.0,4.7,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,16.85
24.0,4.8,Sunny,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,13,9.31
30.0,4.9,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,6.15
33.0,4.9,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,26,9.31
20.0,4.9,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,11,6.21
34.0,4.8,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,16,1.49
33.0,4.7,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,16,12.58
32.0,4.6,Fog,Medium,1,Meal,scooter,1.0,No,Urban,17,9.31
30.0,4.6,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,19,3.05
22.0,4.9,Sandstorms,High,2,Snack,scooter,0.0,No,Metropolitian,19,3.15
33.0,4.6,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,26,13.97
35.0,3.8,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,37,17.07
26.0,3.9,Sunny,High,0,Snack,motorcycle,2.0,No,Metropolitian,47,6.13
31.0,5.0,Fog,Jam,2,Drinks,scooter,1.0,Yes,Urban,49,13.99
38.0,4.9,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,10.87
21.0,4.9,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,16.9
28.0,4.6,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,16,12.42
29.0,4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,13.79
37.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,9.44
31.0,4.7,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,28,6.05
35.0,4.7,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,17,6.05
33.0,4.9,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,49,9.32
36.0,4.7,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,16,1.55
38.0,4.4,Fog,Medium,2,Buffet,scooter,0.0,No,Urban,43,20.07
27.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,3.06
23.0,4.6,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,17.3
35.0,3.9,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,40,12.58
28.0,4.8,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,14,1.47
24.0,4.3,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,39,20.18
35.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,12.29
35.0,4.7,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,3.11
36.0,4.4,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,10.76
38.0,4.7,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,44,20.18
25.0,4.3,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,38,12.1
22.0,4.1,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,36,16.66
24.0,4.6,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,19.97
38.0,4.5,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,16.66
24.0,4.6,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,18,3.03
30.0,4.6,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,26,11.92
25.0,4.2,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,28,2.98
35.0,4.7,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,26,1.57
30.0,4.9,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,25,6.18
27.0,5.0,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Urban,36,5.96
35.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,7.65
34.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,21,10.91
24.0,4.9,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,19,20.56
33.0,4.7,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,28,11.98
28.0,4.5,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,12.16
36.0,4.1,Fog,Medium,2,Buffet,motorcycle,2.0,No,Urban,39,13.59
39.0,5.0,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,28,7.57
39.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,36,17.08
27.0,4.6,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,13.97
29.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,11.01
35.0,4.8,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,29,12.16
30.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,3.06
31.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,46,20.18
35.0,5.0,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,17,1.55
35.0,4.9,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,37,13.61
25.0,4.7,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,24,17.3
22.0,3.1,Sunny,Low,1,Meal,scooter,1.0,Yes,Metropolitian,43,13.41
32.0,4.2,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,35,4.54
26.0,4.9,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Urban,16,1.55
28.0,4.8,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,11,9.19
22.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,23,4.53
22.0,4.6,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,29,19.98
20.0,4.8,Fog,Medium,2,Meal,scooter,2.0,No,Metropolitian,39,13.83
33.0,4.8,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,27,19.47
22.0,4.9,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,18,12.26
20.0,4.4,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,3.11
28.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,18,13.83
30.0,4.7,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41,4.68
36.0,4.7,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,27,3.03
39.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34,1.55
32.0,4.8,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,4.6
20.0,4.9,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,11,1.55
39.0,4.7,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,16.38
36.0,5.0,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,41,20.18
21.0,4.9,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,21,17.08
31.0,5.0,Windy,Medium,2,Snack,scooter,1.0,No,Urban,26,10.76
37.0,3.5,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,37,13.99
23.0,4.7,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28,20.51
20.0,4.7,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,27,7.66
37.0,4.7,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,44,12.58
20.0,4.8,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,13,11.01
30.0,4.7,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,16,10.43
29.0,4.7,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,14,7.68
33.0,4.1,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,37,10.87
23.0,4.8,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,14,3.15
31.0,4.6,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,27,5.96
26.0,4.9,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,12,9.06
29.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,47,12.26
36.0,4.9,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,30,8.99
35.0,4.2,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,43,16.64
28.0,4.8,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,33,13.97
25.0,4.5,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Metropolitian,29,6.21
35.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,26,6.15
36.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,24,1.52
39.0,4.1,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,39,11.94
29.0,4.7,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,12,14.02
38.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,28,12.07
37.0,4.7,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,39,10.87
37.0,4.3,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,36,3.1
22.0,4.9,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,29,4.6
23.0,4.8,Windy,Medium,0,Buffet,motorcycle,0.0,No,Urban,25,7.56
34.0,3.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,38,10.64
23.0,4.8,Cloudy,Medium,1,Meal,scooter,0.0,No,Urban,12,5.96
21.0,4.5,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,30,3.07
36.0,4.2,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,34,14.15
20.0,4.6,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,13,1.57
22.0,4.6,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,18,9.22
22.0,4.0,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,13.79
21.0,4.8,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,14,9.33
39.0,4.3,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,43,16.9
37.0,4.7,Fog,Jam,1,Buffet,motorcycle,0.0,No,Urban,37,10.6
26.0,5.0,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,3.1
33.0,4.6,Fog,Jam,2,Snack,scooter,0.0,No,Metropolitian,36,14.15
21.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,12.49
20.0,4.63,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,25,13.59
33.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,1.54
26.0,4.7,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Urban,14,4.66
32.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,3.07
25.0,4.6,Sandstorms,Jam,2,Snack,scooter,1.0,No,Urban,23,16.9
35.0,4.7,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,34,6.23
25.0,4.7,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,23,10.43
33.0,4.2,Sandstorms,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,46,7.45
31.0,4.5,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,19,20.21
39.0,5.0,Cloudy,Jam,1,Meal,scooter,2.0,No,Urban,39,13.83
26.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,19,10.6
23.0,4.7,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,10,6.29
30.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,3.15
38.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,24,9.19
30.0,4.8,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,4.68
33.0,4.0,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,37,10.91
35.0,4.9,Fog,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,39,9.05
27.0,4.6,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,17.07
36.0,5.0,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,26,10.56
22.0,4.7,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,14,9.35
21.0,4.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,15,10.64
23.0,4.9,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,21,6.05
32.0,4.8,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,12,4.72
25.0,4.7,Sandstorms,Low,2,Drinks,scooter,0.0,No,Urban,11,3.06
37.0,4.4,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,35,12.24
33.0,4.7,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,15,4.54
22.0,4.5,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,1.56
28.0,4.9,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,14,9.12
31.0,5.0,Stormy,High,2,Buffet,scooter,1.0,No,Urban,29,1.51
22.0,4.8,Windy,High,2,Meal,scooter,0.0,No,Urban,19,2.98
36.0,4.2,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,4.66
23.0,4.4,Stormy,Low,0,Snack,motorcycle,0.0,No,Urban,20,1.57
20.0,4.6,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,23,19.76
34.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,15,1.5
38.0,4.4,Fog,Medium,1,Snack,scooter,0.0,No,Urban,42,12.12
25.0,4.7,Stormy,Jam,2,Snack,scooter,0.0,No,Urban,16,7.66
31.0,4.3,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20.18
33.0,5.0,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,25,1.54
24.0,4.7,Windy,High,2,Buffet,electric_scooter,0.0,No,Urban,10,6.06
35.0,4.6,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,20.18
34.0,4.8,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,16,4.54
33.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,17.14
26.0,4.6,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,31,12.42
25.0,4.5,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,21,6.29
30.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,3.15
29.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,43,20.18
34.0,4.4,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,33,4.41
39.0,3.5,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,42,16.64
26.0,4.8,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,15,16.66
23.0,4.5,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,26,11.01
21.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,16.9
39.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34,10.59
28.0,4.4,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31,11.92
30.0,5.0,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,19,3.06
37.0,4.6,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,15,1.54
26.0,4.8,Fog,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,11,6.29
24.0,4.6,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,10,9.18
33.0,4.4,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,32,19.61
24.0,4.8,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,22,4.47
29.0,5.0,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,6.21
29.0,4.9,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,18,1.51
31.0,4.2,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,40,12.44
